Thunder Bay, (63200) Hourly, Nitric oxide (NO) Concentrations,,,,,,,,,,,,,,,,,,,,,,,,
Station,Thunder Bay (63200),,,,,,,,,,,,,,,,,,,,,,,,,
Address,615 James St. S., MTO,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,48.374049,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-89.289658,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation, 191 metres,,,,,,,,,,,,,,,,,,,,,,,,,
Air intake height,3 metres,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant,Nitrogen Oxide (nitrogen oxide NO),,,,,,,,,,,,,,,,,,,,,,,,,
Unit, parts per billion (ppb),,,,,,,,,,,,,,,,,,,,,,,,,
Remarks, 9999 for invalid or missing data.,,,,,,,,,,,,,,,,,,,,,,,,,
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
63200,Nitrogen Oxide,2024-09-24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9999,9999,0.7,0.6,0.9,0.6,0.3,1.2,2.2,1.8,1.6,1.6
63200,Nitrogen Oxide,2024-09-25,9.4,9999,2.1,3,3.5,4.6,6.1,11,12.7,10,10,9.7,11.1,12.1,13.8,12.1,0,3,2.2,0.1,0.4,1.4,1,0.4
63200,Nitrogen Oxide,2024-09-26,0.1,0.3,0,0.7,0.5,2,2.5,4.6,3.3,2.6,9999,2.7,9999,0.7,1.1,0.7,1.3,1.1,0.5,0.6,2,0.2,0.8,0.9
63200,Nitrogen Oxide,2024-09-27,0.7,2.6,4,4.7,1,2.8,4.4,4.6,4,5.3,5.2,2.7,0.4,1.2,0.7,0.9,0.5,0.6,0.3,0.2,0.1,1,0.8,0.6
63200,Nitrogen Oxide,2024-09-28,0,0.1,0,0.4,0.1,0,0.1,0.4,1.9,0.7,0.5,1.6,0.3,0,0,0.3,0.1,0.2,0,0,0.1,1,0.5,0.2
63200,Nitrogen Oxide,2024-09-29,0,0.1,0,0,1,1.4,1.2,0.9,2,2.1,0.5,0.2,0.2,0.1,0.2,0.5,0.3,0.4,0.3,0.2,1,0.4,0.2,0.3
63200,Nitrogen Oxide,2024-09-30,5,4.8,1.8,9999,1.5,4.4,9.3,9.7,8,6.6,3.3,1,0.2,0.6,0.8,0.6,0.8,0.4,0.2,0.1,0,0,0,0
63200,Nitrogen Oxide,2024-10-01,0,0,0,0,0,0,0,0.8,0.7,0.2,0.1,0,0.2,0.1,0.1,0.2,0.1,0,0,0.1,0,0.2,0.3,0
63200,Nitrogen Oxide,2024-10-02,0,0,9999,0,0,0,0.4,0.4,0.3,0,0.3,0.8,0.4,1.2,0.5,0.3,1.4,0.5,0.6,0.2,2,0,0,0
63200,Nitrogen Oxide,2024-10-03,0,0,0,0,0,0,20.8,7.2,2.2,0.5,0.3,0.3,0.5,0.2,0.4,0.3,0.1,0,0,0,0,0,0.1,0.2
63200,Nitrogen Oxide,2024-10-04,0.1,0,0.4,0.3,0.2,2,4.9,4.2,4,2,0.8,0.9,0.3,0.6,1.2,0.4,0.7,0.2,0.6,0.1,5.3,9.6,3,0.7
63200,Nitrogen Oxide,2024-10-05,0.1,0,0,0.2,2.1,9,16,19.9,21.8,0.5,0.2,0.1,0.3,0.1,0.1,0.1,0.2,0.2,0,0,0.9,0,0,1.6
63200,Nitrogen Oxide,2024-10-06,4,0,0,0,0.4,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
63200,Nitrogen Oxide,2024-10-07,0,0,0,9999,0,0,0.6,3.9,7.9,3.9,0.5,0.4,0.1,0.2,0.2,0.2,0,0,0,0,0.1,0.7,0,0.1
63200,Nitrogen Oxide,2024-10-08,0,0,0,0.2,0.3,0.6,1.4,2.7,3.2,1.6,2.8,0.7,0.2,0.2,0.2,0.1,0,0,0,0,0,0.7,0,0.7
63200,Nitrogen Oxide,2024-10-09,0.2,0.1,9999,0.6,1.2,0.7,1.4,14.6,4.4,2.5,2.1,1.2,1.3,1.7,1.1,0.5,2.1,3.8,0.5,1.4,3.8,3.7,2.2,7.4
63200,Nitrogen Oxide,2024-10-10,3.3,1.9,4,4.7,16.7,12.4,10.7,29.7,49.2,26.2,5.6,1.7,0.8,0.5,0.7,0.3,0.5,0.3,0.6,0.1,0.6,0.8,0,1
63200,Nitrogen Oxide,2024-10-11,2.1,0.1,0.7,0.2,2.7,4.1,8.7,4.2,0.4,1,0.9,0.8,1.4,1.4,0.8,0.5,0,0,0,0,0,0.1,0.1,0
63200,Nitrogen Oxide,2024-10-12,0,0,0,0,0,0.3,0.8,1.5,1.5,1.1,1.3,0.7,0.3,2.7,1.1,0.3,0.1,0.7,0.3,1,0.2,0.5,0,0.5
63200,Nitrogen Oxide,2024-10-13,1.2,0.8,0.3,0,0,0,0,0,0.1,0,0.1,0,0.5,0.2,0.3,0.1,0.1,0,0,0,0,0,0,0
63200,Nitrogen Oxide,2024-10-14,0.8,0.1,0,9999,0.4,0.6,0.6,0,0.8,0.4,0.1,0,0.1,0.3,0.2,0.1,0.2,0.1,0,0.1,0,0,0,0
63200,Nitrogen Oxide,2024-10-15,0,0,0.2,0.5,0.3,0.3,0.3,1.2,2.3,1.1,0.5,0.5,0.2,0.2,0.2,0.4,0,0,0,0.1,0.2,1.1,0,0
63200,Nitrogen Oxide,2024-10-16,0.5,0,0,0.4,0.7,0.8,8.8,15.2,13,5.4,4.6,0.8,1.3,0.4,1.2,1.4,3.2,1.1,0.1,0.4,1,2.8,5,9.9
63200,Nitrogen Oxide,2024-10-17,2.7,0.4,1,5.8,12.6,22.7,34.5,73.2,97.1,29.3,1.1,0.7,0.6,0.2,1,0.6,0.5,0.8,0.5,0.3,0,0.1,0,0.1
63200,Nitrogen Oxide,2024-10-18,0.4,0,0,0,0,0.6,1.9,2.9,31.3,9.6,0.7,0.8,0.4,0.4,0.3,1.4,0.9,0.2,0.2,0.1,0.1,0,0,0
63200,Nitrogen Oxide,2024-10-19,0.1,0.1,0,0,0,0.1,0,0.6,1.8,0.9,0.6,0.5,0.5,0.3,0.5,0.4,0.5,0.3,0.4,0,0.2,0.3,1.1,0.3
63200,Nitrogen Oxide,2024-10-20,1.1,0.9,9999,0.7,8.9,8.4,6,14.3,12,11.5,2.4,3.7,2.5,1.1,1.2,0.5,0,0.5,3.8,2.4,3.5,4.2,10.3,2.2
63200,Nitrogen Oxide,2024-10-21,0.8,0.4,0,9999,10.1,7.2,18.7,14.6,20.3,11,2.9,0.8,0.5,0.9,1.7,1.3,0.7,0.8,0.2,0.2,0,0.4,0.1,0.5
63200,Nitrogen Oxide,2024-10-22,0.5,0.8,0.3,0.8,2.4,7.6,6.8,23.7,30,21.5,8.4,2.9,1.7,1.5,3.4,0.9,0.5,0.9,0,0,0,0,0,0
63200,Nitrogen Oxide,2024-10-23,0,0,0,0,0,0,0,0.9,2.1,0.4,0.2,0.5,0.4,0.3,0.2,0.7,0.6,0.3,0,0,0,0,0.2,0.2
63200,Nitrogen Oxide,2024-10-24,0,0.6,3,6.1,11.4,13.7,17.9,17.2,21.7,14.1,11.6,3.9,1.6,0.5,1.3,0.7,0.7,0.1,0,2.1,0.3,0.4,0.3,0
63200,Nitrogen Oxide,2024-10-25,0,0,0,0,1.4,0.3,0.2,3.1,2.1,0.7,0.6,0.6,0.1,0.1,0.1,0.3,0.1,0,0.1,0,0,0,0,0
63200,Nitrogen Oxide,2024-10-26,0,0,0.4,0.7,1.1,0.2,0.4,0.7,1.5,0.5,0.7,0.1,0,0,0,0,0,0.1,0,0,1.3,0.5,0,0
63200,Nitrogen Oxide,2024-10-27,0.2,0,0,0.1,0.7,0,0,0,0,0,0.1,0.2,0,0.1,0,0.1,0,0,0,0.1,0,0,0,0
63200,Nitrogen Oxide,2024-10-28,0,0,9999,9999,0,0,0,0.1,0.3,0.2,0.6,1,0.5,0.4,0.4,0.5,0.5,0,0.1,0,0,0,0,0
63200,Nitrogen Oxide,2024-10-29,0,0,0,0,0,0,0.3,2.2,7.5,18.6,8,1.6,0.7,0.4,0.5,0.6,0.5,0.4,0.1,0.2,0.1,0,0,0
63200,Nitrogen Oxide,2024-10-30,0,0,0,0,0,0,0.1,0,0,0.2,0.2,0.3,0.4,0.3,0.2,0.2,0.1,0,0,0.7,1.4,2.5,1.3,0.6
63200,Nitrogen Oxide,2024-10-31,0.2,1.3,1.7,1.9,2.3,2.7,0.2,0.4,0.5,0.6,0.5,0.4,0.3,0.2,0.2,0.4,0.1,0,0,0,0,0,0,0
63200,Nitrogen Oxide,2024-11-01,0,0.1,1.1,0.2,1.6,1.8,2.8,9.5,10.4,2.6,1.7,3.5,2.9,2.2,1.8,0.6,0.6,0,1.5,0,7.1,4.8,4,8.5
63200,Nitrogen Oxide,2024-11-02,3.3,0.7,0.6,0.3,0.7,0.6,2.2,2.3,4.2,3.6,5.2,15.2,15.8,1.1,0.4,1,1.1,0.7,3.9,5.6,20.7,16.7,10,3.5
63200,Nitrogen Oxide,2024-11-03,0.9,6.1,9999,4.7,7.6,7.9,7,7.7,4.5,3.8,6.3,6.6,2.3,0.8,0,0.3,0.2,0.5,0.2,0.5,0,0.2,0,0
63200,Nitrogen Oxide,2024-11-04,0,0,0,9999,0,0,0.2,0.8,2.5,1.7,1.2,0.6,1.1,1.3,1.7,2.3,1.3,0.8,0.5,0.4,0.7,0.2,0.2,0.1
63200,Nitrogen Oxide,2024-11-05,0,0,0,0,0,0.6,0.6,0.2,1.5,1.2,0.4,0.2,0.3,0.1,0.4,0.3,0.8,0.4,0.3,0,0,1,0.1,0
63200,Nitrogen Oxide,2024-11-06,0.6,0,0,0.4,0.1,0.4,1,4.4,7.3,3.2,2.7,1.5,1.5,0.9,0.5,0.2,0.9,1.9,0.3,0.9,1.3,1.7,0.4,0.2
63200,Nitrogen Oxide,2024-11-07,0.1,0.1,0.1,0.3,0,0.2,0.1,0.4,0.4,0.7,0.6,0.7,0.6,0.5,0.8,0.9,0.6,0.3,0,0,0.2,0,0,0
63200,Nitrogen Oxide,2024-11-08,0,0,0,0,0,0,0,0.3,0.5,0.2,0.1,0.7,0.4,0.5,0,0.2,0.2,0,0.1,0.6,5.4,2.2,0.8,0.7
63200,Nitrogen Oxide,2024-11-09,1.4,2.1,0.9,2,0.7,4.1,4.2,6.9,12.8,7.5,10,7.4,2.2,4.1,1.8,0.5,0.6,1.6,2.1,1.2,0.1,0.5,0.9,1.3
63200,Nitrogen Oxide,2024-11-10,1.5,1.4,1.2,3.3,2.4,2.7,4.6,2,2.8,5.6,4.3,16.4,11.7,4.4,2.3,1.4,1.6,0.9,0.6,0.5,0.7,3,0.7,0.1
63200,Nitrogen Oxide,2024-11-11,0.1,0.5,0.1,9999,0,0.6,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0.7,0,0.8,0.2,0.2,0.1
63200,Nitrogen Oxide,2024-11-12,0.2,0.2,1.1,0.2,3.4,2,5,7.5,12.2,18.1,18.4,13.6,2.1,1.4,0.8,1.2,1,2.2,0.8,1.5,0.8,0,0,0
63200,Nitrogen Oxide,2024-11-13,0,0,0.3,0,0,0,0.3,0.2,1,1.1,0.4,0.6,1.2,0.7,0.5,0.9,1.3,1.6,1.9,1.2,0.2,0.1,0.4,3.1
63200,Nitrogen Oxide,2024-11-14,4.9,2.9,4.8,4.3,8.3,10.7,13.1,16.3,22.7,8.7,10.6,0.7,0.6,0.8,1.3,0.4,1,0.1,0.3,0.4,0.3,0,0,0
63200,Nitrogen Oxide,2024-11-15,1.4,0,0,0,0,0.2,3.9,16.6,9.7,12.6,10.3,3,0.9,1.9,0.5,1.4,0.6,4.3,7.7,30.3,18,10.3,9.1,11
63200,Nitrogen Oxide,2024-11-16,6.8,2.3,2.3,4.9,7,6.4,7.3,10.2,14.7,8.3,12.1,16.9,6.6,1.4,1,1.4,0.5,0.4,0.5,0,0.3,0.2,0.7,0
63200,Nitrogen Oxide,2024-11-17,0,0,9999,0,0.2,0,0.7,1.7,3.3,3.6,2.8,1.6,0.3,0.5,0.3,0.3,0.3,0.2,0,0,0,0,0,0
63200,Nitrogen Oxide,2024-11-18,0,0,0,9999,0.3,5.8,12.5,13.3,24.5,16.8,14.7,1.7,1.4,0.6,0.9,0.7,0.5,0.4,0.2,0.1,0,0.1,0,0
63200,Nitrogen Oxide,2024-11-19,0,0,0,0,0,0,0,0,0.4,0.3,0.4,0.2,0.7,0.4,0.6,0.8,1,0.4,0.4,0.9,1.7,1.8,1.8,0.1
63200,Nitrogen Oxide,2024-11-20,0.7,0.3,0.5,0.3,0.8,0.5,0.5,1.3,1.5,1.9,1.2,0.3,0.4,0.6,1.6,1,1.5,0.7,0.5,0.1,0.3,0,0,0
63200,Nitrogen Oxide,2024-11-21,0,0,0,0.1,0,0,0.1,0.3,0.9,0.4,0.4,0.5,0.2,0.5,0.4,0.3,0.2,0,0,0,0,0,0,0
63200,Nitrogen Oxide,2024-11-22,0,0,0,0,0.1,0.3,0.6,0.4,1.2,1.1,0.7,0.5,0.5,0.4,0.3,1.5,0.5,0.4,0.8,0.5,0.5,0,0,0
63200,Nitrogen Oxide,2024-11-23,0.2,0.1,0,0,0,0,0,0.1,0.1,0,0.1,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0
63200,Nitrogen Oxide,2024-11-24,0,0,0,0,0,0,0.1,0,0,0.1,0.4,0.6,0.4,0.6,0.3,0.6,0.1,0,0,0,0,0,0,0
63200,Nitrogen Oxide,2024-11-25,0,0,0,9999,0,0,0,0,0.1,0.4,0.4,0.8,0.7,0.8,0.7,0.7,0.6,0,0,0.3,0.3,0.5,0.5,0.2
63200,Nitrogen Oxide,2024-11-26,0.7,0,0,0.1,0.2,0.3,0.2,0.9,1.4,4.3,1.9,1.4,0.9,1.1,0.7,0.7,0.6,0.3,0,0,0,0,0,0
63200,Nitrogen Oxide,2024-11-27,0.1,0.1,0,0,0,0,0.9,0.3,0.4,1.2,0.8,0.5,0.5,0.9,0.4,2.2,0.1,0,0,0,0,0,0,0
63200,Nitrogen Oxide,2024-11-28,0.1,0,0,0,0,0,0,0,0,0.6,0.5,0.5,0.3,0.8,0.3,0.1,0,0,0,0,0,0,0,0
63200,Nitrogen Oxide,2024-11-29,0,0,0,0,0,0,0,0,0.2,0.1,0.3,0.3,0.5,1,0.5,0.2,0.3,0,0,0,0,0,0,0
63200,Nitrogen Oxide,2024-11-30,0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.1,0.2,0.1,0,0,0.1,0,0,0,0,0,0
63200,Nitrogen Oxide,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0.1,0.1,0.1,0
63200,Nitrogen Oxide,2024-12-02,0,0,0,9999,0,0,0.1,0.4,0.9,0.6,1.1,0.7,0.5,0.8,0.6,0.5,0,0,0,0,0,0,0,0
63200,Nitrogen Oxide,2024-12-03,0,0.5,0.4,0.1,0,0,0,0,0.6,2.5,2.4,0.6,0.4,0.6,0.6,0.7,0.7,1.2,0.8,0.2,0.3,0,0.9,0.7
63200,Nitrogen Oxide,2024-12-04,0.6,0.3,1.6,0.5,0.5,0.8,1.2,1,2,2,0.8,0.4,0.5,0.4,0.5,0.7,0.2,0.2,0.3,0.1,0.1,0.1,0,0
63200,Nitrogen Oxide,2024-12-05,0,0.1,0,0,0,0,0.1,0.1,1.4,0.9,0.5,0.3,0.6,0.4,0.4,0.3,0.3,0,0.1,0.3,0.5,0,0,0.2
63200,Nitrogen Oxide,2024-12-06,0,0,0,0,0,0,0.4,0.4,1.6,0.9,1.2,1.1,0.9,1,1,0.4,0.2,0,0,0,0,0.2,0.1,0.4
63200,Nitrogen Oxide,2024-12-07,0.3,0,0,0,0.2,0,0,0.5,1.2,3.4,11.6,9.8,2.6,1.5,1.5,2.1,2,0.8,0.5,0.2,0.9,0.5,1,0.7
63200,Nitrogen Oxide,2024-12-08,0.4,0.1,0,0.9,0.4,0.1,0.1,0,0.1,0.3,0.6,0.5,0.6,0.4,0.6,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
63200,Nitrogen Oxide,2024-12-09,0,1.5,2.1,9999,0,0.1,7.2,2.6,0.1,0.2,0.6,0.6,0.6,0.7,1.1,0.5,0.3,0,0,0,0.3,0.2,0,0
63200,Nitrogen Oxide,2024-12-10,0,2,0.4,0,0.5,0.9,0,1.9,22.2,7.1,5.3,1.1,1.7,1.4,0.8,0.4,0.4,0,0,0,0,0,0,0
63200,Nitrogen Oxide,2024-12-11,0,0,0,0.1,0.1,0,0.2,1.3,0.9,1.1,1.4,1.4,2,1,2,1.2,0.6,0.5,0.1,0.1,0,0.2,0.1,0
63200,Nitrogen Oxide,2024-12-12,0.1,0,0,0,0.4,0.3,0.2,0.5,1.6,2.5,2.9,2.5,1.9,0.9,1.1,0.9,1,0.8,0.4,0.4,0.4,0.7,0.3,0.1
63200,Nitrogen Oxide,2024-12-13,0.2,0.1,0.1,0,0.1,0.1,0.3,1.1,3.5,5.8,4,3.2,2.6,2.7,3,2.7,5.7,8.8,23.2,42.1,11,1.2,0.3,0.5
63200,Nitrogen Oxide,2024-12-14,2.1,4.7,3.9,0.1,0,0,0.9,0,0.7,0.8,0.7,1.2,1.3,1,0.7,1.1,0,0.2,0,0.5,0,0,0.4,0.1
63200,Nitrogen Oxide,2024-12-15,0,0,0.8,0,0,0,0,0.2,1.3,1.7,1.9,1.4,0.9,1,0.5,1,0.3,0.5,0.5,0.3,1.9,0.9,0.5,0.3
63200,Nitrogen Oxide,2024-12-16,0,0,0,9999,0,0.1,0.7,1.5,1.9,2.1,4.4,5.1,9.5,5.1,5.9,2.4,7.8,4.3,0.8,0.6,0.9,0.8,1.3,0.5
63200,Nitrogen Oxide,2024-12-17,0.3,0.1,0.3,0.3,0.2,0.1,0.2,0.1,0.1,0.9,1.5,0.4,1,0.4,0.2,0.4,0.4,0.2,0.1,0,0,0,0,0
63200,Nitrogen Oxide,2024-12-18,0,0,0,0.4,0.2,0,0,0.1,0.2,0.5,0.7,0.8,0.7,1,0.7,0.3,0.2,0,0.1,0,0,0.1,0,0
63200,Nitrogen Oxide,2024-12-19,0,0.3,0.1,0.6,0.1,0.7,0.4,1.8,1.5,3.5,2.6,2.7,3.8,4.7,6.5,4.1,2,0.6,0.3,0.3,0.1,0,0.1,0.6
63200,Nitrogen Oxide,2024-12-20,0,0,0,0.2,0.1,0,1,0.3,0.6,2.1,1.7,1.6,1.6,1.2,0.5,0.5,0.3,0,0.8,0,0.2,1.7,0,0
63200,Nitrogen Oxide,2024-12-21,0.1,0,0,0.5,0.3,0.1,0.1,0.4,0.3,0.6,2,2,2.1,1.6,1,1.4,2.8,7.4,12.2,8.8,1.2,0.8,3,0.4
63200,Nitrogen Oxide,2024-12-22,0.1,0,0,1,0.5,5.8,6.9,4.3,4.6,7.7,28.9,39.4,17.8,11.1,4.6,4.3,2.5,0,0.3,0.5,0.9,0.2,0.1,0.5
63200,Nitrogen Oxide,2024-12-23,0,0.2,0,9999,0.2,0.4,0.9,2.3,1.4,0.7,0.1,0.2,14.9,9.2,0.5,0.4,0.4,0,0,0,0,0,0,0
63200,Nitrogen Oxide,2024-12-24,0,0,0,0,0.2,0,0,0,0.3,0.5,2,2.2,1.5,2.1,3.2,3.5,5.4,9.6,10.9,2.6,5.1,12.1,9.9,7.4
63200,Nitrogen Oxide,2024-12-25,9.8,17.8,8.8,2.8,0.7,0.5,0,0,0.1,0.2,0.5,0.5,0.6,0.3,0.2,0.4,4.1,0.8,0.6,3.3,3.4,0.6,1.9,2.3
63200,Nitrogen Oxide,2024-12-26,2.7,1.8,2.6,2.4,1,1.2,0.2,1.3,1.8,1.7,1.3,1.2,0.1,0.3,1.4,0.7,0.6,0.5,1.3,2.1,2,3.1,0.3,2.3
63200,Nitrogen Oxide,2024-12-27,0.8,1.2,1.1,0.3,0.7,6.8,0.9,2.7,2.9,8.7,9.8,8.2,2.5,2.7,2.8,1.5,1.9,1.7,2.4,2.1,1.4,0.7,0.2,0.1
63200,Nitrogen Oxide,2024-12-28,0.1,0,0,0,0,0,0.1,0.1,0,0.1,0.2,0.1,0.2,0.8,1.2,0.6,0.4,0.6,0.2,1.1,0.4,0.3,0.1,0.1
63200,Nitrogen Oxide,2024-12-29,0.1,0,0,0,0,0,0,0.1,0,0.1,0.1,0.3,1.2,0.5,0.2,0.4,0.4,0.3,0.2,0.9,0.8,0.1,0,0
63200,Nitrogen Oxide,2024-12-30,0,0,0,9999,0.1,0,0,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.7,0.4,0.1,0,0,0,0,0,0,0
63200,Nitrogen Oxide,2024-12-31,0,0,0,0,0,0,0,0,0.1,0.4,0.4,0.2,0.2,0.1,0,0,0,0,0,0,0.1,0.1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,
From,01-Jan, 2020 EST,,,,,,,,,,,,,,,,,,,,,,,,
To,31-Dec, 2024 EST,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Air Quality Ontario. Maintained by the Government of Ontario,,,,,,,,,,,,,,,,,,,,,,,,,,
Copyright King's Printer for Ontario 2026,,,,,,,,,,,,,,,,,,,,,,,,,,